origin_loc_id,pickup_hour,actual_demand,loc_id,zone_name,borough_name
186,2026-03-17 20:00:00,181,186,Penn Station/Madison Sq West,Manhattan
186,2026-03-17 21:00:00,356,186,Penn Station/Madison Sq West,Manhattan
186,2026-03-17 22:00:00,249,186,Penn Station/Madison Sq West,Manhattan
186,2026-03-17 23:00:00,87,186,Penn Station/Madison Sq West,Manhattan
186,2026-03-18 00:00:00,57,186,Penn Station/Madison Sq West,Manhattan
186,2026-03-18 01:00:00,38,186,Penn Station/Madison Sq West,Manhattan
186,2026-03-18 02:00:00,17,186,Penn Station/Madison Sq West,Manhattan
186,2026-03-18 03:00:00,6,186,Penn Station/Madison Sq West,Manhattan
186,2026-03-18 04:00:00,9,186,Penn Station/Madison Sq West,Manhattan
186,2026-03-18 05:00:00,51,186,Penn Station/Madison Sq West,Manhattan
186,2026-03-18 06:00:00,125,186,Penn Station/Madison Sq West,Manhattan
186,2026-03-18 07:00:00,242,186,Penn Station/Madison Sq West,Manhattan
186,2026-03-18 08:00:00,289,186,Penn Station/Madison Sq West,Manhattan
186,2026-03-18 09:00:00,333,186,Penn Station/Madison Sq West,Manhattan
186,2026-03-18 10:00:00,299,186,Penn Station/Madison Sq West,Manhattan
186,2026-03-18 11:00:00,301,186,Penn Station/Madison Sq West,Manhattan
186,2026-03-18 12:00:00,232,186,Penn Station/Madison Sq West,Manhattan
186,2026-03-18 13:00:00,242,186,Penn Station/Madison Sq West,Manhattan
186,2026-03-18 14:00:00,162,186,Penn Station/Madison Sq West,Manhattan
186,2026-03-18 15:00:00,202,186,Penn Station/Madison Sq West,Manhattan
186,2026-03-18 16:00:00,185,186,Penn Station/Madison Sq West,Manhattan
186,2026-03-18 17:00:00,227,186,Penn Station/Madison Sq West,Manhattan
186,2026-03-18 18:00:00,221,186,Penn Station/Madison Sq West,Manhattan
186,2026-03-18 19:00:00,244,186,Penn Station/Madison Sq West,Manhattan
186,2026-03-18 20:00:00,273,186,Penn Station/Madison Sq West,Manhattan
186,2026-03-18 21:00:00,335,186,Penn Station/Madison Sq West,Manhattan
186,2026-03-18 22:00:00,232,186,Penn Station/Madison Sq West,Manhattan
186,2026-03-18 23:00:00,139,186,Penn Station/Madison Sq West,Manhattan
186,2026-03-19 00:00:00,56,186,Penn Station/Madison Sq West,Manhattan
186,2026-03-19 01:00:00,41,186,Penn Station/Madison Sq West,Manhattan
186,2026-03-19 02:00:00,8,186,Penn Station/Madison Sq West,Manhattan
186,2026-03-19 03:00:00,7,186,Penn Station/Madison Sq West,Manhattan
186,2026-03-19 04:00:00,9,186,Penn Station/Madison Sq West,Manhattan
186,2026-03-19 05:00:00,55,186,Penn Station/Madison Sq West,Manhattan
186,2026-03-19 06:00:00,134,186,Penn Station/Madison Sq West,Manhattan
186,2026-03-19 07:00:00,210,186,Penn Station/Madison Sq West,Manhattan
186,2026-03-19 08:00:00,278,186,Penn Station/Madison Sq West,Manhattan
186,2026-03-19 09:00:00,266,186,Penn Station/Madison Sq West,Manhattan
186,2026-03-19 10:00:00,256,186,Penn Station/Madison Sq West,Manhattan
186,2026-03-19 11:00:00,240,186,Penn Station/Madison Sq West,Manhattan
186,2026-03-19 12:00:00,188,186,Penn Station/Madison Sq West,Manhattan
186,2026-03-19 13:00:00,220,186,Penn Station/Madison Sq West,Manhattan
186,2026-03-19 14:00:00,200,186,Penn Station/Madison Sq West,Manhattan
186,2026-03-19 15:00:00,231,186,Penn Station/Madison Sq West,Manhattan
186,2026-03-19 16:00:00,204,186,Penn Station/Madison Sq West,Manhattan
186,2026-03-19 17:00:00,249,186,Penn Station/Madison Sq West,Manhattan
186,2026-03-19 18:00:00,185,186,Penn Station/Madison Sq West,Manhattan
186,2026-03-19 19:00:00,258,186,Penn Station/Madison Sq West,Manhattan
186,2026-03-19 20:00:00,213,186,Penn Station/Madison Sq West,Manhattan
186,2026-03-19 21:00:00,223,186,Penn Station/Madison Sq West,Manhattan
186,2026-03-19 22:00:00,255,186,Penn Station/Madison Sq West,Manhattan
186,2026-03-19 23:00:00,266,186,Penn Station/Madison Sq West,Manhattan
186,2026-03-20 00:00:00,108,186,Penn Station/Madison Sq West,Manhattan
186,2026-03-20 01:00:00,62,186,Penn Station/Madison Sq West,Manhattan
186,2026-03-20 02:00:00,27,186,Penn Station/Madison Sq West,Manhattan
186,2026-03-20 03:00:00,18,186,Penn Station/Madison Sq West,Manhattan
186,2026-03-20 04:00:00,21,186,Penn Station/Madison Sq West,Manhattan
186,2026-03-20 05:00:00,56,186,Penn Station/Madison Sq West,Manhattan
186,2026-03-20 06:00:00,94,186,Penn Station/Madison Sq West,Manhattan
186,2026-03-20 07:00:00,121,186,Penn Station/Madison Sq West,Manhattan
186,2026-03-20 08:00:00,151,186,Penn Station/Madison Sq West,Manhattan
186,2026-03-20 09:00:00,159,186,Penn Station/Madison Sq West,Manhattan
186,2026-03-20 10:00:00,168,186,Penn Station/Madison Sq West,Manhattan
186,2026-03-20 11:00:00,206,186,Penn Station/Madison Sq West,Manhattan
186,2026-03-20 12:00:00,222,186,Penn Station/Madison Sq West,Manhattan
186,2026-03-20 13:00:00,226,186,Penn Station/Madison Sq West,Manhattan
186,2026-03-20 14:00:00,181,186,Penn Station/Madison Sq West,Manhattan
186,2026-03-20 15:00:00,276,186,Penn Station/Madison Sq West,Manhattan
186,2026-03-20 16:00:00,219,186,Penn Station/Madison Sq West,Manhattan
186,2026-03-20 17:00:00,214,186,Penn Station/Madison Sq West,Manhattan
186,2026-03-20 18:00:00,250,186,Penn Station/Madison Sq West,Manhattan
186,2026-03-20 19:00:00,274,186,Penn Station/Madison Sq West,Manhattan
186,2026-03-20 20:00:00,205,186,Penn Station/Madison Sq West,Manhattan
186,2026-03-20 21:00:00,187,186,Penn Station/Madison Sq West,Manhattan
186,2026-03-20 22:00:00,227,186,Penn Station/Madison Sq West,Manhattan
186,2026-03-20 23:00:00,228,186,Penn Station/Madison Sq West,Manhattan
186,2026-03-21 00:00:00,178,186,Penn Station/Madison Sq West,Manhattan
186,2026-03-21 01:00:00,80,186,Penn Station/Madison Sq West,Manhattan
186,2026-03-21 02:00:00,70,186,Penn Station/Madison Sq West,Manhattan
186,2026-03-21 03:00:00,39,186,Penn Station/Madison Sq West,Manhattan
186,2026-03-21 04:00:00,22,186,Penn Station/Madison Sq West,Manhattan
186,2026-03-21 05:00:00,38,186,Penn Station/Madison Sq West,Manhattan
186,2026-03-21 06:00:00,62,186,Penn Station/Madison Sq West,Manhattan
186,2026-03-21 07:00:00,43,186,Penn Station/Madison Sq West,Manhattan
186,2026-03-21 08:00:00,52,186,Penn Station/Madison Sq West,Manhattan
186,2026-03-21 09:00:00,115,186,Penn Station/Madison Sq West,Manhattan
186,2026-03-21 10:00:00,163,186,Penn Station/Madison Sq West,Manhattan
186,2026-03-21 11:00:00,212,186,Penn Station/Madison Sq West,Manhattan
186,2026-03-21 12:00:00,233,186,Penn Station/Madison Sq West,Manhattan
186,2026-03-21 13:00:00,174,186,Penn Station/Madison Sq West,Manhattan
186,2026-03-21 14:00:00,191,186,Penn Station/Madison Sq West,Manhattan
186,2026-03-21 15:00:00,177,186,Penn Station/Madison Sq West,Manhattan
186,2026-03-21 16:00:00,214,186,Penn Station/Madison Sq West,Manhattan
186,2026-03-21 17:00:00,233,186,Penn Station/Madison Sq West,Manhattan
186,2026-03-21 18:00:00,195,186,Penn Station/Madison Sq West,Manhattan
186,2026-03-21 19:00:00,179,186,Penn Station/Madison Sq West,Manhattan
186,2026-03-21 20:00:00,165,186,Penn Station/Madison Sq West,Manhattan
186,2026-03-21 21:00:00,141,186,Penn Station/Madison Sq West,Manhattan
186,2026-03-21 22:00:00,219,186,Penn Station/Madison Sq West,Manhattan
186,2026-03-21 23:00:00,269,186,Penn Station/Madison Sq West,Manhattan
186,2026-03-22 00:00:00,123,186,Penn Station/Madison Sq West,Manhattan
186,2026-03-22 01:00:00,87,186,Penn Station/Madison Sq West,Manhattan
186,2026-03-22 02:00:00,66,186,Penn Station/Madison Sq West,Manhattan
186,2026-03-22 03:00:00,40,186,Penn Station/Madison Sq West,Manhattan
186,2026-03-22 04:00:00,23,186,Penn Station/Madison Sq West,Manhattan
186,2026-03-22 05:00:00,27,186,Penn Station/Madison Sq West,Manhattan
186,2026-03-22 06:00:00,43,186,Penn Station/Madison Sq West,Manhattan
186,2026-03-22 07:00:00,29,186,Penn Station/Madison Sq West,Manhattan
186,2026-03-22 08:00:00,43,186,Penn Station/Madison Sq West,Manhattan
186,2026-03-22 09:00:00,96,186,Penn Station/Madison Sq West,Manhattan
186,2026-03-22 10:00:00,145,186,Penn Station/Madison Sq West,Manhattan
186,2026-03-22 11:00:00,228,186,Penn Station/Madison Sq West,Manhattan
186,2026-03-22 12:00:00,219,186,Penn Station/Madison Sq West,Manhattan
186,2026-03-22 13:00:00,247,186,Penn Station/Madison Sq West,Manhattan
186,2026-03-22 14:00:00,249,186,Penn Station/Madison Sq West,Manhattan
186,2026-03-22 15:00:00,268,186,Penn Station/Madison Sq West,Manhattan
186,2026-03-22 16:00:00,211,186,Penn Station/Madison Sq West,Manhattan
186,2026-03-22 17:00:00,223,186,Penn Station/Madison Sq West,Manhattan
186,2026-03-22 18:00:00,237,186,Penn Station/Madison Sq West,Manhattan
186,2026-03-22 19:00:00,216,186,Penn Station/Madison Sq West,Manhattan
186,2026-03-22 20:00:00,306,186,Penn Station/Madison Sq West,Manhattan
186,2026-03-22 21:00:00,331,186,Penn Station/Madison Sq West,Manhattan
186,2026-03-22 22:00:00,292,186,Penn Station/Madison Sq West,Manhattan
186,2026-03-22 23:00:00,109,186,Penn Station/Madison Sq West,Manhattan
186,2026-03-23 00:00:00,96,186,Penn Station/Madison Sq West,Manhattan
186,2026-03-23 01:00:00,28,186,Penn Station/Madison Sq West,Manhattan
186,2026-03-23 02:00:00,8,186,Penn Station/Madison Sq West,Manhattan
186,2026-03-23 03:00:00,10,186,Penn Station/Madison Sq West,Manhattan
186,2026-03-23 04:00:00,14,186,Penn Station/Madison Sq West,Manhattan
186,2026-03-23 05:00:00,66,186,Penn Station/Madison Sq West,Manhattan
186,2026-03-23 06:00:00,120,186,Penn Station/Madison Sq West,Manhattan
186,2026-03-23 07:00:00,212,186,Penn Station/Madison Sq West,Manhattan
186,2026-03-23 08:00:00,292,186,Penn Station/Madison Sq West,Manhattan
186,2026-03-23 09:00:00,313,186,Penn Station/Madison Sq West,Manhattan
186,2026-03-23 10:00:00,279,186,Penn Station/Madison Sq West,Manhattan
186,2026-03-23 11:00:00,280,186,Penn Station/Madison Sq West,Manhattan
186,2026-03-23 12:00:00,185,186,Penn Station/Madison Sq West,Manhattan
186,2026-03-23 13:00:00,233,186,Penn Station/Madison Sq West,Manhattan
186,2026-03-23 14:00:00,182,186,Penn Station/Madison Sq West,Manhattan
186,2026-03-23 15:00:00,190,186,Penn Station/Madison Sq West,Manhattan
186,2026-03-23 16:00:00,161,186,Penn Station/Madison Sq West,Manhattan
186,2026-03-23 17:00:00,206,186,Penn Station/Madison Sq West,Manhattan
186,2026-03-23 18:00:00,151,186,Penn Station/Madison Sq West,Manhattan
186,2026-03-23 19:00:00,230,186,Penn Station/Madison Sq West,Manhattan
186,2026-03-23 20:00:00,163,186,Penn Station/Madison Sq West,Manhattan
186,2026-03-23 21:00:00,283,186,Penn Station/Madison Sq West,Manhattan
186,2026-03-23 22:00:00,338,186,Penn Station/Madison Sq West,Manhattan
186,2026-03-23 23:00:00,96,186,Penn Station/Madison Sq West,Manhattan
186,2026-03-24 00:00:00,20,186,Penn Station/Madison Sq West,Manhattan
186,2026-03-24 01:00:00,35,186,Penn Station/Madison Sq West,Manhattan
186,2026-03-24 02:00:00,7,186,Penn Station/Madison Sq West,Manhattan
186,2026-03-24 03:00:00,5,186,Penn Station/Madison Sq West,Manhattan
186,2026-03-24 04:00:00,6,186,Penn Station/Madison Sq West,Manhattan
186,2026-03-24 05:00:00,54,186,Penn Station/Madison Sq West,Manhattan
186,2026-03-24 06:00:00,114,186,Penn Station/Madison Sq West,Manhattan
186,2026-03-24 07:00:00,241,186,Penn Station/Madison Sq West,Manhattan
186,2026-03-24 08:00:00,305,186,Penn Station/Madison Sq West,Manhattan
186,2026-03-24 09:00:00,253,186,Penn Station/Madison Sq West,Manhattan
186,2026-03-24 10:00:00,281,186,Penn Station/Madison Sq West,Manhattan
186,2026-03-24 11:00:00,267,186,Penn Station/Madison Sq West,Manhattan
186,2026-03-24 12:00:00,197,186,Penn Station/Madison Sq West,Manhattan
186,2026-03-24 13:00:00,195,186,Penn Station/Madison Sq West,Manhattan
186,2026-03-24 14:00:00,175,186,Penn Station/Madison Sq West,Manhattan
186,2026-03-24 15:00:00,177,186,Penn Station/Madison Sq West,Manhattan
186,2026-03-24 16:00:00,183,186,Penn Station/Madison Sq West,Manhattan
186,2026-03-24 17:00:00,165,186,Penn Station/Madison Sq West,Manhattan
186,2026-03-24 18:00:00,168,186,Penn Station/Madison Sq West,Manhattan
186,2026-03-24 19:00:00,198,186,Penn Station/Madison Sq West,Manhattan
186,2026-03-24 20:00:00,187,186,Penn Station/Madison Sq West,Manhattan
186,2026-03-24 21:00:00,255,186,Penn Station/Madison Sq West,Manhattan
186,2026-03-24 22:00:00,265,186,Penn Station/Madison Sq West,Manhattan
186,2026-03-24 23:00:00,96,186,Penn Station/Madison Sq West,Manhattan
186,2026-03-25 00:00:00,44,186,Penn Station/Madison Sq West,Manhattan
186,2026-03-25 01:00:00,44,186,Penn Station/Madison Sq West,Manhattan
186,2026-03-25 02:00:00,13,186,Penn Station/Madison Sq West,Manhattan
186,2026-03-25 03:00:00,10,186,Penn Station/Madison Sq West,Manhattan
186,2026-03-25 04:00:00,7,186,Penn Station/Madison Sq West,Manhattan
186,2026-03-25 05:00:00,48,186,Penn Station/Madison Sq West,Manhattan
186,2026-03-25 06:00:00,115,186,Penn Station/Madison Sq West,Manhattan
186,2026-03-25 07:00:00,200,186,Penn Station/Madison Sq West,Manhattan
186,2026-03-25 08:00:00,298,186,Penn Station/Madison Sq West,Manhattan
186,2026-03-25 09:00:00,300,186,Penn Station/Madison Sq West,Manhattan
186,2026-03-25 10:00:00,212,186,Penn Station/Madison Sq West,Manhattan
186,2026-03-25 11:00:00,271,186,Penn Station/Madison Sq West,Manhattan
186,2026-03-25 12:00:00,208,186,Penn Station/Madison Sq West,Manhattan
186,2026-03-25 13:00:00,203,186,Penn Station/Madison Sq West,Manhattan
186,2026-03-25 14:00:00,166,186,Penn Station/Madison Sq West,Manhattan
186,2026-03-25 15:00:00,180,186,Penn Station/Madison Sq West,Manhattan
186,2026-03-25 16:00:00,175,186,Penn Station/Madison Sq West,Manhattan
186,2026-03-25 17:00:00,207,186,Penn Station/Madison Sq West,Manhattan
186,2026-03-25 18:00:00,204,186,Penn Station/Madison Sq West,Manhattan
186,2026-03-25 19:00:00,193,186,Penn Station/Madison Sq West,Manhattan
186,2026-03-25 20:00:00,149,186,Penn Station/Madison Sq West,Manhattan
186,2026-03-25 21:00:00,148,186,Penn Station/Madison Sq West,Manhattan
186,2026-03-25 22:00:00,242,186,Penn Station/Madison Sq West,Manhattan
186,2026-03-25 23:00:00,173,186,Penn Station/Madison Sq West,Manhattan
186,2026-03-26 00:00:00,148,186,Penn Station/Madison Sq West,Manhattan
186,2026-03-26 01:00:00,74,186,Penn Station/Madison Sq West,Manhattan
186,2026-03-26 02:00:00,13,186,Penn Station/Madison Sq West,Manhattan
186,2026-03-26 03:00:00,10,186,Penn Station/Madison Sq West,Manhattan
186,2026-03-26 04:00:00,10,186,Penn Station/Madison Sq West,Manhattan
186,2026-03-26 05:00:00,56,186,Penn Station/Madison Sq West,Manhattan
186,2026-03-26 06:00:00,130,186,Penn Station/Madison Sq West,Manhattan
186,2026-03-26 07:00:00,222,186,Penn Station/Madison Sq West,Manhattan
186,2026-03-26 08:00:00,263,186,Penn Station/Madison Sq West,Manhattan
186,2026-03-26 09:00:00,241,186,Penn Station/Madison Sq West,Manhattan
186,2026-03-26 10:00:00,220,186,Penn Station/Madison Sq West,Manhattan
186,2026-03-26 11:00:00,253,186,Penn Station/Madison Sq West,Manhattan
186,2026-03-26 12:00:00,171,186,Penn Station/Madison Sq West,Manhattan
186,2026-03-26 13:00:00,213,186,Penn Station/Madison Sq West,Manhattan
186,2026-03-26 14:00:00,173,186,Penn Station/Madison Sq West,Manhattan
186,2026-03-26 15:00:00,223,186,Penn Station/Madison Sq West,Manhattan
186,2026-03-26 16:00:00,170,186,Penn Station/Madison Sq West,Manhattan
186,2026-03-26 17:00:00,221,186,Penn Station/Madison Sq West,Manhattan
186,2026-03-26 18:00:00,249,186,Penn Station/Madison Sq West,Manhattan
186,2026-03-26 19:00:00,247,186,Penn Station/Madison Sq West,Manhattan
186,2026-03-26 20:00:00,157,186,Penn Station/Madison Sq West,Manhattan
186,2026-03-26 21:00:00,174,186,Penn Station/Madison Sq West,Manhattan
186,2026-03-26 22:00:00,291,186,Penn Station/Madison Sq West,Manhattan
186,2026-03-26 23:00:00,282,186,Penn Station/Madison Sq West,Manhattan
186,2026-03-27 00:00:00,151,186,Penn Station/Madison Sq West,Manhattan
186,2026-03-27 01:00:00,59,186,Penn Station/Madison Sq West,Manhattan
186,2026-03-27 02:00:00,26,186,Penn Station/Madison Sq West,Manhattan
186,2026-03-27 03:00:00,16,186,Penn Station/Madison Sq West,Manhattan
186,2026-03-27 04:00:00,14,186,Penn Station/Madison Sq West,Manhattan
186,2026-03-27 05:00:00,46,186,Penn Station/Madison Sq West,Manhattan
186,2026-03-27 06:00:00,100,186,Penn Station/Madison Sq West,Manhattan
186,2026-03-27 07:00:00,133,186,Penn Station/Madison Sq West,Manhattan
186,2026-03-27 08:00:00,148,186,Penn Station/Madison Sq West,Manhattan
186,2026-03-27 09:00:00,165,186,Penn Station/Madison Sq West,Manhattan
186,2026-03-27 10:00:00,162,186,Penn Station/Madison Sq West,Manhattan
186,2026-03-27 11:00:00,196,186,Penn Station/Madison Sq West,Manhattan
186,2026-03-27 12:00:00,189,186,Penn Station/Madison Sq West,Manhattan
186,2026-03-27 13:00:00,216,186,Penn Station/Madison Sq West,Manhattan
186,2026-03-27 14:00:00,181,186,Penn Station/Madison Sq West,Manhattan
186,2026-03-27 15:00:00,209,186,Penn Station/Madison Sq West,Manhattan
186,2026-03-27 16:00:00,181,186,Penn Station/Madison Sq West,Manhattan
186,2026-03-27 17:00:00,216,186,Penn Station/Madison Sq West,Manhattan
186,2026-03-27 18:00:00,277,186,Penn Station/Madison Sq West,Manhattan
186,2026-03-27 19:00:00,252,186,Penn Station/Madison Sq West,Manhattan
186,2026-03-27 20:00:00,169,186,Penn Station/Madison Sq West,Manhattan
186,2026-03-27 21:00:00,295,186,Penn Station/Madison Sq West,Manhattan
186,2026-03-27 22:00:00,238,186,Penn Station/Madison Sq West,Manhattan
186,2026-03-27 23:00:00,144,186,Penn Station/Madison Sq West,Manhattan
186,2026-03-28 00:00:00,146,186,Penn Station/Madison Sq West,Manhattan
186,2026-03-28 01:00:00,100,186,Penn Station/Madison Sq West,Manhattan
186,2026-03-28 02:00:00,56,186,Penn Station/Madison Sq West,Manhattan
186,2026-03-28 03:00:00,41,186,Penn Station/Madison Sq West,Manhattan
186,2026-03-28 04:00:00,17,186,Penn Station/Madison Sq West,Manhattan
186,2026-03-28 05:00:00,30,186,Penn Station/Madison Sq West,Manhattan
186,2026-03-28 06:00:00,67,186,Penn Station/Madison Sq West,Manhattan
186,2026-03-28 07:00:00,44,186,Penn Station/Madison Sq West,Manhattan
186,2026-03-28 08:00:00,59,186,Penn Station/Madison Sq West,Manhattan
186,2026-03-28 09:00:00,124,186,Penn Station/Madison Sq West,Manhattan
186,2026-03-28 10:00:00,182,186,Penn Station/Madison Sq West,Manhattan
186,2026-03-28 11:00:00,255,186,Penn Station/Madison Sq West,Manhattan
186,2026-03-28 12:00:00,231,186,Penn Station/Madison Sq West,Manhattan
186,2026-03-28 13:00:00,227,186,Penn Station/Madison Sq West,Manhattan
186,2026-03-28 14:00:00,175,186,Penn Station/Madison Sq West,Manhattan
186,2026-03-28 15:00:00,172,186,Penn Station/Madison Sq West,Manhattan
186,2026-03-28 16:00:00,155,186,Penn Station/Madison Sq West,Manhattan
186,2026-03-28 17:00:00,193,186,Penn Station/Madison Sq West,Manhattan
186,2026-03-28 18:00:00,303,186,Penn Station/Madison Sq West,Manhattan
186,2026-03-28 19:00:00,232,186,Penn Station/Madison Sq West,Manhattan
186,2026-03-28 20:00:00,182,186,Penn Station/Madison Sq West,Manhattan
186,2026-03-28 21:00:00,128,186,Penn Station/Madison Sq West,Manhattan
186,2026-03-28 22:00:00,149,186,Penn Station/Madison Sq West,Manhattan
186,2026-03-28 23:00:00,156,186,Penn Station/Madison Sq West,Manhattan
186,2026-03-29 00:00:00,155,186,Penn Station/Madison Sq West,Manhattan
186,2026-03-29 01:00:00,108,186,Penn Station/Madison Sq West,Manhattan
186,2026-03-29 02:00:00,65,186,Penn Station/Madison Sq West,Manhattan
186,2026-03-29 03:00:00,58,186,Penn Station/Madison Sq West,Manhattan
186,2026-03-29 04:00:00,32,186,Penn Station/Madison Sq West,Manhattan
186,2026-03-29 05:00:00,18,186,Penn Station/Madison Sq West,Manhattan
186,2026-03-29 06:00:00,53,186,Penn Station/Madison Sq West,Manhattan
186,2026-03-29 07:00:00,29,186,Penn Station/Madison Sq West,Manhattan
186,2026-03-29 08:00:00,44,186,Penn Station/Madison Sq West,Manhattan
186,2026-03-29 09:00:00,92,186,Penn Station/Madison Sq West,Manhattan
186,2026-03-29 10:00:00,98,186,Penn Station/Madison Sq West,Manhattan
186,2026-03-29 11:00:00,288,186,Penn Station/Madison Sq West,Manhattan
186,2026-03-29 12:00:00,185,186,Penn Station/Madison Sq West,Manhattan
186,2026-03-29 13:00:00,226,186,Penn Station/Madison Sq West,Manhattan
186,2026-03-29 14:00:00,223,186,Penn Station/Madison Sq West,Manhattan
186,2026-03-29 15:00:00,272,186,Penn Station/Madison Sq West,Manhattan
186,2026-03-29 16:00:00,203,186,Penn Station/Madison Sq West,Manhattan
186,2026-03-29 17:00:00,221,186,Penn Station/Madison Sq West,Manhattan
186,2026-03-29 18:00:00,230,186,Penn Station/Madison Sq West,Manhattan
186,2026-03-29 19:00:00,244,186,Penn Station/Madison Sq West,Manhattan
186,2026-03-29 20:00:00,213,186,Penn Station/Madison Sq West,Manhattan
186,2026-03-29 21:00:00,168,186,Penn Station/Madison Sq West,Manhattan
186,2026-03-29 22:00:00,233,186,Penn Station/Madison Sq West,Manhattan
186,2026-03-29 23:00:00,100,186,Penn Station/Madison Sq West,Manhattan
186,2026-03-30 00:00:00,99,186,Penn Station/Madison Sq West,Manhattan
186,2026-03-30 01:00:00,17,186,Penn Station/Madison Sq West,Manhattan
186,2026-03-30 02:00:00,11,186,Penn Station/Madison Sq West,Manhattan
186,2026-03-30 03:00:00,6,186,Penn Station/Madison Sq West,Manhattan
186,2026-03-30 04:00:00,11,186,Penn Station/Madison Sq West,Manhattan
186,2026-03-30 05:00:00,37,186,Penn Station/Madison Sq West,Manhattan
186,2026-03-30 06:00:00,113,186,Penn Station/Madison Sq West,Manhattan
186,2026-03-30 07:00:00,196,186,Penn Station/Madison Sq West,Manhattan
186,2026-03-30 08:00:00,216,186,Penn Station/Madison Sq West,Manhattan
186,2026-03-30 09:00:00,207,186,Penn Station/Madison Sq West,Manhattan
186,2026-03-30 10:00:00,210,186,Penn Station/Madison Sq West,Manhattan
186,2026-03-30 11:00:00,237,186,Penn Station/Madison Sq West,Manhattan
186,2026-03-30 12:00:00,192,186,Penn Station/Madison Sq West,Manhattan
186,2026-03-30 13:00:00,160,186,Penn Station/Madison Sq West,Manhattan
186,2026-03-30 14:00:00,152,186,Penn Station/Madison Sq West,Manhattan
186,2026-03-30 15:00:00,178,186,Penn Station/Madison Sq West,Manhattan
186,2026-03-30 16:00:00,126,186,Penn Station/Madison Sq West,Manhattan
186,2026-03-30 17:00:00,181,186,Penn Station/Madison Sq West,Manhattan
186,2026-03-30 18:00:00,203,186,Penn Station/Madison Sq West,Manhattan
186,2026-03-30 19:00:00,173,186,Penn Station/Madison Sq West,Manhattan
186,2026-03-30 20:00:00,161,186,Penn Station/Madison Sq West,Manhattan
186,2026-03-30 21:00:00,171,186,Penn Station/Madison Sq West,Manhattan
186,2026-03-30 22:00:00,293,186,Penn Station/Madison Sq West,Manhattan
186,2026-03-30 23:00:00,135,186,Penn Station/Madison Sq West,Manhattan
186,2026-03-31 00:00:00,61,186,Penn Station/Madison Sq West,Manhattan
186,2026-03-31 01:00:00,28,186,Penn Station/Madison Sq West,Manhattan
186,2026-03-31 02:00:00,19,186,Penn Station/Madison Sq West,Manhattan
186,2026-03-31 03:00:00,17,186,Penn Station/Madison Sq West,Manhattan
186,2026-03-31 04:00:00,10,186,Penn Station/Madison Sq West,Manhattan
186,2026-03-31 05:00:00,55,186,Penn Station/Madison Sq West,Manhattan
186,2026-03-31 06:00:00,128,186,Penn Station/Madison Sq West,Manhattan
186,2026-03-31 07:00:00,175,186,Penn Station/Madison Sq West,Manhattan
186,2026-03-31 08:00:00,245,186,Penn Station/Madison Sq West,Manhattan
186,2026-03-31 09:00:00,266,186,Penn Station/Madison Sq West,Manhattan
186,2026-03-31 10:00:00,195,186,Penn Station/Madison Sq West,Manhattan
186,2026-03-31 11:00:00,196,186,Penn Station/Madison Sq West,Manhattan
186,2026-03-31 12:00:00,151,186,Penn Station/Madison Sq West,Manhattan
186,2026-03-31 13:00:00,201,186,Penn Station/Madison Sq West,Manhattan
186,2026-03-31 14:00:00,150,186,Penn Station/Madison Sq West,Manhattan
186,2026-03-31 15:00:00,206,186,Penn Station/Madison Sq West,Manhattan
186,2026-03-31 16:00:00,162,186,Penn Station/Madison Sq West,Manhattan
186,2026-03-31 17:00:00,169,186,Penn Station/Madison Sq West,Manhattan
186,2026-03-31 18:00:00,142,186,Penn Station/Madison Sq West,Manhattan
186,2026-03-31 19:00:00,188,186,Penn Station/Madison Sq West,Manhattan
186,2026-03-31 20:00:00,188,186,Penn Station/Madison Sq West,Manhattan
186,2026-03-31 21:00:00,286,186,Penn Station/Madison Sq West,Manhattan
186,2026-03-31 22:00:00,219,186,Penn Station/Madison Sq West,Manhattan
186,2026-03-31 23:00:00,92,186,Penn Station/Madison Sq West,Manhattan
230,2026-03-01 00:00:00,166,230,Times Sq/Theatre District,Manhattan
230,2026-03-01 01:00:00,120,230,Times Sq/Theatre District,Manhattan
230,2026-03-01 02:00:00,92,230,Times Sq/Theatre District,Manhattan
230,2026-03-01 03:00:00,66,230,Times Sq/Theatre District,Manhattan
230,2026-03-01 04:00:00,65,230,Times Sq/Theatre District,Manhattan
230,2026-03-01 05:00:00,41,230,Times Sq/Theatre District,Manhattan
230,2026-03-01 06:00:00,30,230,Times Sq/Theatre District,Manhattan
230,2026-03-01 07:00:00,47,230,Times Sq/Theatre District,Manhattan
230,2026-03-01 08:00:00,66,230,Times Sq/Theatre District,Manhattan
230,2026-03-01 09:00:00,93,230,Times Sq/Theatre District,Manhattan
230,2026-03-01 10:00:00,142,230,Times Sq/Theatre District,Manhattan
230,2026-03-01 11:00:00,152,230,Times Sq/Theatre District,Manhattan
230,2026-03-01 12:00:00,149,230,Times Sq/Theatre District,Manhattan
230,2026-03-01 13:00:00,116,230,Times Sq/Theatre District,Manhattan
230,2026-03-01 14:00:00,106,230,Times Sq/Theatre District,Manhattan
230,2026-03-01 15:00:00,144,230,Times Sq/Theatre District,Manhattan
230,2026-03-01 16:00:00,195,230,Times Sq/Theatre District,Manhattan
230,2026-03-01 17:00:00,185,230,Times Sq/Theatre District,Manhattan
230,2026-03-01 18:00:00,178,230,Times Sq/Theatre District,Manhattan
